gene,EN_Rest,HC_Rest,NL_Rest,PE_Rest,EN_Stim8hr,HC_Stim8hr,NL_Stim8hr,PE_Stim8hr,EN_Stim48hr,HC_Stim48hr,NL_Stim48hr,PE_Stim48hr,ncell_min,umap_x,umap_y,leiden,drug_target_status,approved_drugs,pharos_tdl,tractability_modality,immune_disease_assoc,depmap_essentiality,gnomad_loeuf,function,pathway_family,protein_class_family,nearest_string_neighbors,is_deep_subset
GGA1,7.796004772186279,0.8104122877120972,0.3668478727340698,0.4414993524551391,6.166990756988525,0.468001127243042,0.5887649059295654,0.5963783860206604,7.900374412536621,0.8615936636924744,0.6762548685073853,0.6942131519317627,88,9.58944,8.684458,8,no_known_drug,NOT_FOUND,Tbio,PROTAC_degrader; antibody; small_molecule,psoriasis(0.007),not_common_essential; mean_geneEffect=-0.077,LOEUF=0.469; pLI=0.9957,Plays a role in protein sorting and trafficking between the trans-Golgi network (TGN) and endosomes.,Metabolism of proteins; Vesicle-mediated transport,ADP-ribosylation factor-binding protein GGA1-3,RABEP1(0.997); ARF1(0.996); IGF2R(0.994); CCDC91(0.989); GGA2(0.987),False
GGCT,6.653085708618164,0.3624830842018127,0.5378526449203491,0.7395098209381104,7.405432224273682,0.6183165311813354,0.867546021938324,0.81337970495224,7.949479103088379,0.9042137861251832,0.3416874408721924,0.375392735004425,51,12.030214,4.2410717,4,no_known_drug,NOT_FOUND,Tbio,PROTAC_degrader; small_molecule,NOT_FOUND,not_common_essential; mean_geneEffect=0.033,LOEUF=1.336; pLI=0.0,Catalyzes the formation of 5-oxoproline from gamma-glutamyl dipeptides and may play a significant role in glutathione homeostasis .,Metabolism,Gamma-glutamylcyclotransferase,GGT1(0.968); OPLAH(0.966); CHAC1(0.945); CHAC2(0.942); GGT7(0.939),False
GGT7,6.730260848999023,0.7256254553794861,0.7938975691795349,0.6032013893127441,7.724900245666504,0.8650282621383667,0.5340203642845154,0.6323890686035156,7.705312252044678,0.707506537437439,0.6183693408966064,0.673416256904602,78,8.874483,5.191641,0,no_known_drug,NOT_FOUND,Tbio,PROTAC_degrader; antibody,coronary atherosclerosis(0.21),not_common_essential; mean_geneEffect=-0.05,LOEUF=0.681; pLI=0.0066,Hydrolyzes and transfers gamma-glutamyl moieties from glutathione and other gamma-glutamyl compounds to acceptors.,Drug ADME; Metabolism,Gamma-glutamyltranspeptidase,GSS(0.959); ANPEP(0.949); GGT6(0.946); GGT5(0.94); GGCT(0.939),False
GHDC,6.768929481506348,0.7694631218910217,0.6982567310333252,0.559349775314331,7.97767972946167,0.9765722155570984,0.8936175107955933,0.7461024522781372,7.92742395401001,0.8757076263427734,1.2338924407958984,0.982085108757019,100,6.971397,4.242642,0,no_known_drug,NOT_FOUND,Tbio,PROTAC_degrader; antibody,acute promyelocytic leukemia(0.007); amyotrophic lateral sclerosis(0.004); celiac disease(0.001),not_common_essential; mean_geneEffect=0.051,LOEUF=1.128; pLI=0.0,"Predicted to enable acid-amino acid ligase activity. Located in membrane. [provided by Alliance of Genome Resources, Apr 2022]",Immune System,GH3 family,CAVIN1(0.832); HCRT(0.812); STAT5B(0.733); DHX58(0.72); STAT5A(0.713),False
GHITM,7.589569568634033,0.6254769563674927,0.5974417924880981,0.5524275302886963,6.050236701965332,0.464126706123352,0.5189837217330933,0.4381546080112457,7.539838790893555,0.6421149969100952,0.4103906154632568,0.3448593914508819,67,11.812616,9.053086,3,no_known_drug,NOT_FOUND,Tbio,PROTAC_degrader; antibody,celiac disease(0.234),not_common_essential; mean_geneEffect=0.01,LOEUF=0.965; pLI=0.5089,Plays an important role in maintenance of mitochondrial morphology and in mediating either calcium or potassium/proton antiport .,NOT_FOUND,Bax inhibitor 1-related,TLR4(0.921); LY96(0.91); COPS7A(0.884); SCHIP1(0.86); MINDY3(0.804),False
GIGYF2,6.67519998550415,0.6588693857192993,0.6523893475532532,0.6214620471000671,7.740286350250244,0.8411476612091064,0.7788171768188477,0.8131744265556335,7.679734230041504,0.7062574625015259,0.7376611232757568,0.6818997263908386,50,7.985451,4.661195,0,no_known_drug,NOT_FOUND,Tchem,PROTAC_degrader,NOT_FOUND,not_common_essential; mean_geneEffect=-0.216,LOEUF=0.15; pLI=1.0,"Key component of the 4EHP-GYF2 complex, a multiprotein complex that acts as a repressor of translation initiation .",NOT_FOUND,GRB10-interacting GYF,EIF4E2(0.999); GRB10(0.985); ZNF598(0.973); DDX6(0.925); FBXO7(0.886),True
GIMAP2,5.791168689727783,0.1403699517250061,0.7267999649047852,0.8519232273101807,4.567273139953613,0.5171191692352295,0.4608322381973266,0.5527080297470093,7.338885307312012,0.6853997707366943,0.3684428334236145,0.3236427903175354,76,11.634133,-0.23021658,7,no_known_drug,NOT_FOUND,Tbio,PROTAC_degrader; small_molecule,inflammatory bowel disease(0.016); cutaneous lupus erythematosus(0.008),not_common_essential; mean_geneEffect=0.143,LOEUF=1.191; pLI=0.0,The heterodimer formed by GIMAP2 and GIMAP7 has GTPase activity.,NOT_FOUND,GTPase GIMA/IAN/Toc,GIMAP7(0.815); GIMAP1(0.725); AIG1(0.589); C2orf78(0.573); TOR1B(0.539),False
GIMAP5,7.655308723449707,0.7548142671585083,0.658495306968689,0.4673537611961365,7.5042548179626465,0.7650980353355408,0.7486332058906555,0.7520126700401306,7.620614051818848,0.6375782489776611,0.6245512366294861,0.7756059169769287,100,8.800793,6.735836,6,no_known_drug,NOT_FOUND,Tbio,PROTAC_degrader; antibody; small_molecule,lymphopenia(0.191); Autoimmunity(0.189); immunodeficiency disease(0.188); immune system disorder(0.188),not_common_essential; mean_geneEffect=0.133,LOEUF=1.383; pLI=0.0019,Plays a role in T lymphocyte development and the optimal generation of CD4/CD8 double-positive thymocytes .,NOT_FOUND,GTPase GIMA/IAN/Toc,GIMAP4(0.898); GIMAP7(0.83); GIMAP6(0.829); GIMAP8(0.825); GIMAP1-GIMAP5(0.802),False
GIMAP8,6.5351691246032715,0.7048051357269287,0.6029741764068604,0.6207542419433594,7.256467342376709,0.6123781204223633,1.0766981840133667,0.8723071217536926,6.894275665283203,0.5364171862602234,0.8049944639205933,0.7019213438034058,100,6.751108,2.4231195,1,no_known_drug,NOT_FOUND,Tbio,PROTAC_degrader,NOT_FOUND,not_common_essential; mean_geneEffect=0.006,LOEUF=1.106; pLI=0.0,Exerts an anti-apoptotic effect in the immune system and is involved in responses to infections.,NOT_FOUND,GTPase GIMA/IAN/Toc,GIMAP6(0.913); GIMAP4(0.911); GIMAP7(0.895); GIMAP1(0.893); GIMAP5(0.825),False
GINM1,6.707747459411621,0.3140231370925903,0.750336766242981,0.6715043187141418,7.207925796508789,0.6693173050880432,1.00900137424469,0.8175201416015625,7.674838542938232,0.6651597023010254,0.8651918768882751,0.9280904531478882,54,7.2916527,2.7908478,0,no_known_drug,NOT_FOUND,Tdark,PROTAC_degrader; antibody,NOT_FOUND,not_common_essential; mean_geneEffect=0.057,LOEUF=1.447; pLI=0.0006,"Predicted to be integral component of membrane. [provided by Alliance of Genome Resources, Apr 2022]",NOT_FOUND,Glycoprotein integral membrane protein 1,LCTL(0.572); S100A5(0.521); JRKL(0.518); UBE2G1(0.517); PIP4K2C(0.507),False
GIPC1,7.893482685089111,0.9012389183044434,0.2926959991455078,0.5351873636245728,6.872283935546875,0.5238155722618103,0.5645755529403687,0.6319726705551147,7.782010555267334,0.8462892770767212,0.7779232263565063,0.7259472608566284,100,9.374086,8.423028,6,no_known_drug,NOT_FOUND,Tbio,PROTAC_degrader; antibody,NOT_FOUND,not_common_essential; mean_geneEffect=-0.018,LOEUF=0.701; pLI=0.3634,May be involved in G protein-linked signaling.,Signal Transduction,PDZ domain-containing protein GIPC1/2/3,MYO6(0.999); RGS19(0.999); NRP1(0.995); APPL1(0.977); SDC4(0.974),False
GIPC3,7.5312819480896,0.6322424411773682,0.8858099579811096,0.8826160430908203,5.011835098266602,0.4549047350883484,0.5632228255271912,0.5145053863525391,6.302767753601074,0.2602591514587402,0.8949857950210571,0.9057892560958862,49,4.550795,6.0807037,5,no_known_drug,NOT_FOUND,Tbio,PROTAC_degrader,NOT_FOUND,not_common_essential; mean_geneEffect=-0.093,LOEUF=0.963; pLI=0.0004,Required for postnatal maturation of the hair bundle and long-term survival of hair cells and spiral ganglion.,NOT_FOUND,PDZ domain-containing protein GIPC1/2/3,ZNRF4(0.772); GRXCR1(0.69); MYO1F(0.685); MYO6(0.659); TMPRSS3(0.624),False
GJB2,7.729531764984131,0.7897215485572815,0.5182684063911438,0.4655040204524994,6.5605669021606445,0.4630947113037109,0.818520188331604,0.7194501757621765,7.255542755126953,0.6192010641098022,0.9480066299438475,0.7485435009002686,30,7.723653,7.367427,6,no_known_drug,NOT_FOUND,Tbio,PROTAC_degrader; antibody; small_molecule,NOT_FOUND,not_common_essential; mean_geneEffect=-0.054,LOEUF=1.965; pLI=0.0,Structural component of gap junctions .,Vesicle-mediated transport,Connexin; Connexin 26,GJB1(0.998); GJB6(0.99); GJA5(0.968); GJA1(0.963); SLC26A4(0.961),False
GLA,6.154737949371338,0.6289999485015869,0.8825135231018066,0.7191873788833618,7.713728427886963,0.6996920108795166,0.589914083480835,0.6429004073143005,7.357486724853516,0.6804009079933167,0.4327129125595093,0.3784271478652954,93,11.777171,4.6640797,3,approved_target,APPROVED: MIGALASTAT; MIGALASTAT HYDROCHLORIDE,Tclin,PROTAC_degrader; antibody; small_molecule,NOT_FOUND,not_common_essential; mean_geneEffect=-0.03,NOT_FOUND,Catalyzes the hydrolysis of glycosphingolipids and participates in their degradation in the lysosome.,Immune System; Metabolism,"Glycoside hydrolase, family 27",GLB1(0.984); GALC(0.976); ARSA(0.974); MGAM(0.973); SI(0.972),True
GLB1L2,7.247933864593506,0.5466890335083008,0.5528173446655273,0.4205837547779083,6.350037097930908,0.4288781285285949,0.5351277589797974,0.5396230220794678,7.959174633026123,0.917974591255188,0.3948429822921753,0.4168745875358581,65,10.868048,8.998804,3,no_known_drug,NOT_FOUND,Tdark,PROTAC_degrader; antibody,immunodeficiency 128(0.051),not_common_essential; mean_geneEffect=0.109,LOEUF=1.022; pLI=0.0,"Probably cleaves beta-linked terminal galactosyl residues from gangliosides, glycoproteins, and glycosaminoglycans.",Metabolism,"Beta-galactosidase 1-like; Glycoside hydrolase, family 35",PATE3(0.595); PATE2(0.56); PATE1(0.543); PRR32(0.502); DEFB115(0.481),False
GLB1L3,7.668016910552979,0.6951946020126343,0.5317280888557434,0.4905152916908264,7.470987319946289,0.6988837718963623,0.5599564909934998,0.5158265829086304,5.1639404296875,0.2028617858886718,0.523048996925354,0.8087316751480103,81,3.6919434,5.9953613,5,no_known_drug,NOT_FOUND,Tdark,PROTAC_degrader,psoriasis(0.015),not_common_essential; mean_geneEffect=0.034,LOEUF=1.298; pLI=0.0,"Cleaves beta-linked terminal galactosyl residues from gangliosides, glycoproteins, and glycosaminoglycans.",Metabolism,"Beta-galactosidase 1-like; Glycoside hydrolase, family 35",PATE3(0.626); PATE2(0.59); SIL1(0.583); PATE1(0.58); MON1B(0.517),False
GLCE,6.857738494873047,0.7572664022445679,0.6810970306396484,0.5552265644073486,7.300559043884277,0.7185604572296143,0.8421477675437927,0.7805495262145996,7.879184246063232,0.8964500427246094,0.7279884219169617,0.7915924191474915,51,7.5009656,5.1817164,0,no_known_drug,NOT_FOUND,Tbio,PROTAC_degrader; antibody; small_molecule,NOT_FOUND,not_common_essential; mean_geneEffect=-0.06,LOEUF=0.516; pLI=0.9646,"Converts D-glucuronic acid residues adjacent to N-sulfate sugar residues to L-iduronic acid residues, both in maturing heparan sulfate (HS) and heparin chains.",Metabolism,D-glucuronyl C5-epimerase,HS2ST1(0.897); HS6ST1(0.873); NDST1(0.757); HS3ST1(0.736); HS2ST1-2(0.736),False
GLDC,6.985677242279053,0.416489839553833,0.9677916765213012,0.7313417792320251,7.98200798034668,0.9665775895118712,0.8568342924118042,0.7348381280899048,7.665503025054932,0.688352108001709,0.2722113728523254,0.2690556645393371,65,10.903886,3.2524366,2,no_known_drug,NOT_FOUND,Tbio,PROTAC_degrader; antibody; small_molecule,NOT_FOUND,not_common_essential; mean_geneEffect=-0.033,LOEUF=1.091; pLI=0.0,The glycine cleavage system catalyzes the degradation of glycine.,Metabolism,Glycine dehydrogenase (decarboxylating); Glycine cleavage system P protein,AMT(0.999); GCSH(0.999); SHMT2(0.998); SHMT1(0.998); DLD(0.995),False
GLG1,4.98157262802124,0.1001098155975341,0.839012861251831,0.8853383660316467,7.204873561859131,0.6330527067184448,0.5395965576171875,0.5893868803977966,7.819642066955566,0.773431122303009,0.5641921162605286,0.5550073981285095,78,11.325134,0.22874638,7,no_known_drug,NOT_FOUND,Tbio,PROTAC_degrader; antibody,amyotrophic lateral sclerosis(0.192); celiac disease(0.19); myasthenia gravis(0.175),not_common_essential; mean_geneEffect=-0.078,LOEUF=0.434; pLI=0.9997,Binds fibroblast growth factor and E-selectin (cell-adhesion lectin on endothelial cells mediating the binding of neutrophils).,Hemostasis,Golgi apparatus protein 1,SELE(0.999); SELP(0.983); SELPLG(0.886); F11R(0.797); FGF2(0.734),False
GLI3,6.245970726013184,0.4777034521102905,0.368679940700531,0.5856571197509766,7.852794647216797,0.8198597431182861,0.7290850877761841,0.7426421642303467,7.887448787689209,0.8617979288101196,0.4392703771591186,0.4532753527164459,98,12.086127,4.6807585,4,no_known_drug,NOT_FOUND,Tbio,PROTAC_degrader,NOT_FOUND,not_common_essential; mean_geneEffect=0.067,LOEUF=0.299; pLI=1.0,"Transcription factor that acts as a key effector of the smoothened signaling pathway, and which plays a role in the development and patterning of various body structures, including the brain and limbs .",Gene expression (Transcription); Signal Transduction,C2H2-type zinc-finger protein GLI-like,SUFU(0.999); KIF7(0.995); SPOP(0.994); BTRC(0.991); PTCH1(0.989),False
GLI4,6.152522563934326,0.3054733872413635,0.4331767559051513,0.6219849586486816,7.578552722930908,0.8428189754486084,0.5815027952194214,0.6470623016357422,7.295374393463135,0.6973457932472229,0.4996252059936523,0.5349810123443604,50,12.190271,4.163287,4,no_known_drug,NOT_FOUND,Tbio,PROTAC_degrader,NOT_FOUND,not_common_essential; mean_geneEffect=-0.191,LOEUF=1.729; pLI=0.0,"Predicted to enable DNA-binding transcription factor activity, RNA polymerase II-specific and RNA polymerase II cis-regulatory region sequence-specific DNA binding activity. Predicted to be involved in regulation of transcription, DNA-templated. Predicted to be located in nucleus. [provided by Allia",NOT_FOUND,Zinc finger C2H2 superfamily,LRRC24(0.576); LRRC14(0.518); MYCL(0.496); WDR97(0.486); C1orf216(0.483),False
GLO1,7.3799567222595215,0.646586000919342,0.9382724761962892,0.6991900205612183,7.879040718078613,0.9316043257713318,0.7337135076522827,0.7666348218917847,7.057374477386475,0.6314006447792053,0.7793470621109009,0.62627112865448,63,8.549112,3.7986927,0,no_known_drug,NOT_FOUND,Tchem,PROTAC_degrader; antibody; small_molecule,NOT_FOUND,not_common_essential; mean_geneEffect=0.005,NOT_FOUND,"Catalyzes the conversion of hemimercaptal, formed from methylglyoxal and glutathione, to S-lactoylglutathione .",Metabolism,Glyoxalase I,HAGH(0.999); GRHPR(0.946); ESD(0.904); NDUFS8(0.873); PGM3(0.864),True
GLRX2,7.856482982635498,0.8297731280326843,0.4049935340881347,0.4113984107971191,3.4145240783691406,0.6347296833992004,0.5476893782615662,0.5102089047431946,7.335754871368408,0.6746594905853271,0.3718466162681579,0.4415526390075683,67,11.265409,10.488242,8,no_known_drug,NOT_FOUND,Tbio,PROTAC_degrader; small_molecule,multiple sclerosis(0.277); autoimmune disorder of central nervous system(0.195),not_common_essential; mean_geneEffect=-0.049,LOEUF=1.729; pLI=0.0133,Glutathione-dependent oxidoreductase that facilitates the maintenance of mitochondrial redox homeostasis upon induction of apoptosis by oxidative stress.,NOT_FOUND,Thioredoxin-like superfamily,GLRX3(0.879); RRM1(0.842); TXNRD2(0.82); TXN(0.808); ACP1(0.805),False
GLTP,4.580933570861816,0.0743165612220764,0.845038115978241,0.9397515058517456,7.638743877410889,0.7492902874946594,0.6789302825927734,0.6524360179901123,7.562178611755371,0.6669619083404541,0.4673895239830017,0.3972739279270172,61,11.571557,0.89096034,7,no_known_drug,NOT_FOUND,Tbio,PROTAC_degrader; small_molecule,NOT_FOUND,not_common_essential; mean_geneEffect=-0.144,LOEUF=1.582; pLI=0.0,Accelerates the intermembrane transfer of various glycolipids.,Transport of small molecules,Glycolipid transfer protein superfamily,PLEKHA3(0.902); CPTP(0.711); CERT1(0.661); CEL(0.638); PLEK2(0.61),False
GLUD1,6.771842956542969,0.4008857011795044,0.5665504932403564,0.6350553035736084,6.8969268798828125,0.3803529739379883,1.060938596725464,0.9135783314704896,7.560076713562012,0.6476940512657166,0.7623346447944641,0.8056249618530273,74,6.427809,1.4943805,1,no_known_drug,NOT_FOUND,Tbio,PROTAC_degrader; small_molecule,NOT_FOUND,not_common_essential; mean_geneEffect=-0.001,LOEUF=0.749; pLI=0.0159,Mitochondrial glutamate dehydrogenase that catalyzes the conversion of L-glutamate into alpha-ketoglutarate.,Metabolism; Metabolism of proteins; Organelle biogenesis and maintenance,Glutamate/phenylalanine/leucine/valine/L-tryptophan dehydrogenase,GLUL(0.991); PC(0.99); GLS(0.988); GLUD2(0.984); GLS2(0.984),False
GM2A,7.239088535308838,0.6335188150405884,0.4997932910919189,0.6235760450363159,7.864033222198486,0.8340893983840942,0.44793701171875,0.5947170257568359,7.247464179992676,0.5931212902069092,0.3263466358184814,0.2864940166473388,77,12.3751,6.597656,3,no_known_drug,NOT_FOUND,Tbio,PROTAC_degrader; antibody; small_molecule,multiple sclerosis(0.462); autoimmune disorder of central nervous system(0.257),not_common_essential; mean_geneEffect=0.02,LOEUF=0.969; pLI=0.1184,Lipid-binding and transfer protein essential for lysosomal degradation of ganglioside GM2.,Immune System; Metabolism,Ganglioside GM2 activator,HEXB(0.954); ETFA(0.931); HEXA(0.9); OGA(0.857); NPC2(0.808),False
GMCL1,6.6250410079956055,0.3912164568901062,0.991332232952118,0.8407188653945923,7.193964004516602,0.6124525666236877,1.043605923652649,0.8748202323913574,7.787467479705811,0.7489824891090393,0.483523428440094,0.6165956854820251,64,7.8999085,1.186907,1,no_known_drug,NOT_FOUND,Tbio,PROTAC_degrader,NOT_FOUND,not_common_essential; mean_geneEffect=-0.041,LOEUF=1.483; pLI=0.0,Possible function in spermatogenesis.,NOT_FOUND,Germ cell-less protein-like,XAGE2(0.719); XAGE3(0.598); GAGE10(0.591); FAM167A(0.572); GAGE12G(0.546),False
GMDS,7.006364345550537,0.6740193367004395,0.6588008403778076,0.6476258039474487,7.372791290283203,0.551235556602478,0.8818877935409546,0.7415591478347778,6.564561367034912,0.3977712988853454,0.9403420686721802,0.7754347324371338,64,6.7249804,3.1558044,0,no_known_drug,NOT_FOUND,Tbio,PROTAC_degrader; small_molecule,coronary atherosclerosis(0.306),not_common_essential; mean_geneEffect=0.062,LOEUF=0.72; pLI=0.5363,Catalyzes the conversion of GDP-D-mannose to GDP-4-dehydro-6-deoxy-D-mannose.,Metabolism of proteins,"GDP-mannose 4,6-dehydratase",TSTA3(0.999); GMPPA(0.978); TNKS(0.897); GMPPB(0.892); FOXC1(0.886),False
GMFG,7.76465892791748,0.7461656928062439,0.4575543403625488,0.4834552705287933,6.927261829376221,0.4487566351890564,0.8203334808349609,0.8182738423347473,7.971590518951416,0.970130205154419,0.7481551170349121,0.7419401407241821,100,5.1133547,1.8592701,1,no_known_drug,NOT_FOUND,Tbio,PROTAC_degrader; antibody,NOT_FOUND,not_common_essential; mean_geneEffect=-0.088,LOEUF=1.384; pLI=0.0186,Predicted to enable Arp2/3 complex binding activity. Predicted to be involved in actin filament debranching and negative regulation of Arp2/3 complex-mediated actin nucleation. Predicted to be located in extracellular region; ficolin-1-rich granule lumen; and secretory granule lumen. [provided by Al,Immune System,Glia maturation factor,ACTR2(0.975); ARPC1B(0.927); ACTR3(0.884); ARPC2(0.878); ARPC5(0.863),False
