perturbation,line,EN_global,argmin_depth,oracle_rstar,D_1,D_final,D_min,path_length,direct_displacement,indirectness,nonlin_correction,progression_dip,nonmonotonicity,recovery,effect_size,n_de,n_cells,prog_L0,prog_L1,prog_L2,prog_L3,prog_L4,prog_L5,prog_L6,prog_L7,prog_L8,late_cell_cycle,late_dna_damage,late_translation,late_stress,late_apoptosis,late_interferon,late_mitochondrial,slope_cell_cycle,slope_dna_damage,slope_translation,slope_stress,slope_apoptosis,slope_interferon,slope_mitochondrial
GNPNAT1,k562,6.8352,1.0,1.0,0.96745,0.99722,0.96745,75.61675,12.37354,6.1112,1.08304,-0.0971,4,1.0971,1.7673,28,105,-0.227,-0.083,-0.0845,-0.0877,-0.0923,-0.0971,-0.0909,0.0052,1.0,0.06769,-0.00443,0.29768,0.05266,0.0238,-0.0514,-0.11529,0.010809,-0.001482,0.043657,0.007278,0.00229,-0.012805,-0.016608
GOLT1B,k562,6.8993,7.0,7.0,0.96457,0.9669,0.86995,80.41185,11.16814,7.2001,1.02648,-0.0421,3,1.0421,1.7247,53,269,-0.0349,-0.0265,-0.0337,-0.0287,-0.0421,-0.0209,-0.0239,0.0412,1.0,0.01029,-0.16122,0.38473,0.06077,-0.00283,-0.03458,-0.07966,0.001846,-0.024316,0.055238,0.007616,-0.001836,-0.009772,-0.010855
GPKOW,k562,4.4933,2.0,2.0,0.78461,0.90666,0.64616,90.84907,12.94772,7.0166,0.71722,0.151,6,0.849,3.0407,233,105,-0.0079,0.2828,0.2656,0.259,0.2357,0.2319,0.2272,0.151,1.0,0.14953,-0.01621,0.23318,0.17395,0.11129,-0.00489,0.01786,0.021336,-0.003717,0.033419,0.023049,0.014972,-0.004714,0.002033
GPN1,k562,3.8404,2.0,2.0,0.77102,0.84277,0.5965,102.54356,13.97659,7.3368,0.92596,0.0504,4,0.9496,4.9968,494,76,-0.0453,0.074,0.2551,0.2515,0.2556,0.2493,0.243,0.0504,1.0,0.07463,0.05882,0.13886,-0.00977,0.04605,-0.01385,0.07898,0.013099,0.008237,0.017849,-0.004738,0.005987,-0.005533,0.012651
GPN2,k562,2.8344,4.0,2.0,0.85732,0.88144,0.64409,100.81319,11.49199,8.7725,0.84996,0.1238,3,0.8762,4.4497,441,42,0.1075,0.15,0.3687,0.3688,0.3749,0.371,0.3552,0.1238,1.0,0.06419,0.04609,0.27412,-0.05659,0.04455,-0.03411,-0.00487,0.010069,0.006503,0.036788,-0.01075,0.006341,-0.00899,-3.9e-05
GPS1,k562,6.0008,6.0,6.0,0.89927,0.94029,0.85715,79.23589,12.81254,6.1842,0.86636,0.1336,4,0.8664,2.0315,95,372,0.1546,0.1336,0.1745,0.1754,0.1709,0.1685,0.1789,0.1527,1.0,-0.01354,-0.09267,0.18971,-0.03597,0.04947,0.00961,0.03199,-0.001145,-0.013967,0.02716,-0.006455,0.005663,-0.002716,0.006933
GRPEL1,k562,2.1772,2.0,2.0,0.66158,0.78116,0.6533,80.88959,13.38015,6.0455,0.58496,0.1935,5,0.8065,4.2404,340,96,0.0908,0.415,0.4458,0.3469,0.3039,0.2908,0.2719,0.1935,1.0,0.10839,0.03241,0.10997,0.05339,0.07165,-0.04394,0.09811,0.012059,0.00092,0.024587,0.010024,0.006784,-0.011006,0.014075
GRWD1,k562,7.0807,7.0,7.0,1.01751,0.9889,0.96351,68.29999,12.32283,5.5426,1.05984,-0.1161,2,1.1161,1.5576,8,163,-0.1366,-0.0598,-0.1072,-0.1161,-0.116,-0.1154,-0.1076,0.0529,1.0,-0.05182,-0.08574,0.10819,0.02655,-0.02438,-0.10414,-0.05904,-0.007086,-0.013967,0.016402,0.002069,-0.004934,-0.021246,-0.0086
GSPT1,k562,4.6109,5.0,4.0,0.84454,0.8398,0.6117,85.07884,12.78166,6.6563,0.85043,0.1496,2,0.8504,5.9152,526,99,0.0598,0.1496,0.2558,0.3076,0.3396,0.3399,0.323,0.1617,1.0,-0.0606,-0.11993,0.09576,0.08961,0.02083,-0.0988,-0.03863,-0.009352,-0.019043,0.012134,0.012917,0.001338,-0.018452,-0.00435
GTF2A1,k562,4.7589,6.0,5.0,0.85585,0.79331,0.63606,102.70392,14.84025,6.9206,0.9044,0.0956,1,0.9044,3.9564,300,105,0.0925,0.0956,0.2976,0.3075,0.3088,0.3169,0.3237,0.1588,1.0,0.04074,-0.00351,-0.10672,-0.14577,-0.01396,-0.06763,0.14446,0.004008,-0.002005,-0.024178,-0.023484,-0.003757,-0.015239,0.020822
GTF2A2,k562,4.7132,6.0,3.0,0.97073,0.94364,0.78226,91.25465,11.16247,8.1751,1.03108,-0.0311,1,1.0311,3.1125,145,161,-0.1569,-0.0311,0.0508,0.079,0.0832,0.0869,0.1132,0.0512,1.0,0.02734,-0.03445,-0.13316,-0.02822,0.02218,-0.04485,0.04617,0.004756,-0.005185,-0.018856,-0.006234,0.00108,-0.010937,0.007012
GTF2E1,k562,5.2713,4.0,4.0,0.83044,0.88345,0.66679,99.72809,12.93598,7.7094,0.78943,0.1019,4,0.8981,2.3336,124,176,0.1392,0.2106,0.4221,0.4152,0.4303,0.4207,0.4075,0.1019,1.0,0.13252,0.01711,0.31527,0.04133,0.06427,-0.06088,0.05185,0.021457,0.002085,0.043399,0.004039,0.008426,-0.013648,0.007942
GTF2E2,k562,3.6565,4.0,2.0,0.82463,0.88212,0.66227,101.67458,13.55146,7.5029,0.78232,0.1374,4,0.8626,3.0626,238,69,0.1208,0.2177,0.3556,0.357,0.3546,0.35,0.3356,0.1374,1.0,0.0987,0.03556,0.23814,0.00269,0.02651,-0.02789,0.02284,0.016477,0.005658,0.03428,-0.002106,0.002451,-0.007927,0.00377
GTF2F2,k562,3.2442,2.0,2.0,0.84512,0.87166,0.65601,105.5379,12.49334,8.4475,0.7804,0.118,4,0.882,4.1211,391,52,0.1565,0.2196,0.4025,0.3951,0.3926,0.394,0.3708,0.118,1.0,0.07713,0.06262,0.21368,-0.07507,0.05298,-0.04077,0.0138,0.011333,0.00857,0.02879,-0.014764,0.007506,-0.009987,0.001858
GTF2H1,k562,3.5959,2.0,2.0,0.74692,0.82072,0.54191,108.83454,12.72966,8.5497,0.77195,0.0757,5,0.9243,3.5737,262,409,0.0528,0.2281,0.4043,0.3932,0.3882,0.3772,0.3551,0.0757,1.0,0.11727,0.02158,0.14299,-0.05635,0.06363,-0.03967,0.04354,0.017793,0.002482,0.019932,-0.012446,0.008452,-0.009706,0.00705
GTF2H2,k562,3.7907,4.0,4.0,0.9475,0.95744,0.8905,100.25056,12.04598,8.3223,0.87887,0.1101,5,0.8899,1.5901,25,142,0.1482,0.1211,0.3231,0.3208,0.3297,0.321,0.3141,0.1101,1.0,0.06804,0.04209,0.37344,-0.02186,0.03877,-0.01918,-0.01409,0.010382,0.006372,0.055428,-0.005729,0.005515,-0.007446,-0.00169
GTF2H2C,k562,3.188,4.0,4.0,0.86015,0.94191,0.81012,101.46347,12.3988,8.1833,0.9301,0.0522,4,0.9478,1.7908,49,124,0.0145,0.0699,0.2119,0.2024,0.2097,0.203,0.1942,0.0522,1.0,0.08021,0.0193,0.37444,-0.02473,0.06525,-0.0146,0.0237,0.012726,0.002837,0.053282,-0.006165,0.009252,-0.005926,0.00488
GTF2H3,k562,3.6978,1.0,1.0,0.89475,0.98151,0.89475,82.35732,12.86782,6.4003,0.99829,-0.0839,4,1.0839,2.4618,143,72,-0.091,0.0017,-0.0606,-0.0744,-0.0681,-0.0705,-0.0839,-0.0834,1.0,0.06031,-0.01841,0.22008,0.00618,0.02657,-0.0696,-0.03718,0.009709,-0.003104,0.02939,-0.000598,0.002762,-0.014968,-0.004102
GTF3A,k562,5.6224,7.0,7.0,0.97181,0.98181,0.90419,79.08286,12.67187,6.2408,1.05091,-0.0509,3,1.0509,2.3826,65,86,-0.0974,-0.0509,0.1007,0.0629,0.087,0.0884,0.0711,0.0256,1.0,-0.01995,-0.07888,0.27765,0.05324,-0.03211,-0.05694,-0.04918,-0.003523,-0.013508,0.041594,0.006714,-0.006854,-0.013977,-0.007367
GTF3C1,k562,5.6643,8.0,8.0,1.05362,0.98465,0.98465,83.54025,12.55299,6.655,0.91604,0.0727,2,0.9273,1.5889,32,153,-0.0091,0.084,0.0995,0.1001,0.0852,0.095,0.1295,0.0727,1.0,0.01856,-0.05781,0.0804,0.05429,-0.01193,-0.08419,-0.03327,0.001276,-0.010794,0.010379,0.006847,-0.003952,-0.017662,-0.004758
GTF3C2,k562,5.8008,3.0,3.0,0.99767,0.98722,0.95806,84.27308,13.44164,6.2696,1.01602,-0.0594,3,1.0594,1.953,58,110,-0.1288,-0.016,-0.0319,-0.0221,-0.0082,-0.0207,-0.0594,-0.0323,1.0,0.04292,-0.05229,0.04274,0.06881,-0.02725,-0.07396,0.03442,0.006343,-0.009241,0.00207,0.007359,-0.007001,-0.015789,0.005326
GTF3C3,k562,5.8322,4.0,4.0,1.00091,1.00101,0.99895,85.84836,12.74665,6.735,1.06602,-0.0987,3,1.0987,2.086,90,129,-0.0199,-0.066,-0.05,-0.059,-0.0987,-0.0866,-0.0727,0.0788,1.0,0.07901,-0.08363,0.21616,0.11268,-0.00465,-0.05608,0.20186,0.011492,-0.013188,0.034193,0.016256,-0.001616,-0.012542,0.032041
GTF3C5,k562,6.2256,6.0,6.0,1.00348,0.99238,0.94614,77.36151,11.71229,6.6052,1.12282,-0.1228,1,1.1228,1.4287,14,150,-0.0012,-0.1228,-0.0748,-0.0566,-0.0508,-0.0159,-0.0089,0.0798,1.0,-0.0173,-0.09557,0.3672,0.02835,-0.00792,-0.05132,-0.13731,-0.002505,-0.014859,0.055684,0.003191,-0.002999,-0.012338,-0.019427
GTF3C6,k562,6.1732,5.0,5.0,0.9812,0.99222,0.95702,93.14783,12.79854,7.278,1.05151,-0.0843,2,1.0843,1.1549,3,227,-0.1667,-0.0515,-0.0258,-0.0256,-0.0835,-0.0808,-0.0843,0.0173,1.0,0.03047,-0.0183,0.42424,0.1411,-0.04867,-0.10311,-0.02685,0.004217,-0.003809,0.062162,0.019157,-0.009209,-0.019848,-0.003618
GUK1,k562,6.9076,7.0,7.0,0.98142,0.99959,0.95982,79.22742,12.40858,6.3849,1.23161,-0.2423,3,1.2423,1.8939,19,107,-0.1582,-0.2316,-0.2327,-0.2423,-0.2149,-0.1872,-0.1476,-0.0685,1.0,-0.05981,-0.1198,0.35181,0.04656,-0.04224,-0.05788,-0.16278,-0.009274,-0.019561,0.051681,0.005893,-0.007138,-0.013107,-0.023089
H2AFX,k562,6.7008,8.0,8.0,1.00536,0.98765,0.98765,72.43595,11.46696,6.3169,1.16266,-0.2318,4,1.2318,1.5746,17,117,-0.2729,-0.1627,-0.1715,-0.2038,-0.2134,-0.2318,-0.215,-0.1407,1.0,0.0884,0.03697,0.26622,0.06611,0.02543,-0.03106,-0.09067,0.012505,0.003366,0.03966,0.008277,0.001895,-0.009096,-0.013392
H2AFZ,k562,6.6356,8.0,8.0,1.01547,0.99414,0.99414,81.56796,12.00323,6.7955,1.08062,-0.1199,3,1.1199,2.9236,71,102,-0.224,-0.0806,-0.1044,-0.1159,-0.1199,-0.1189,-0.1054,-0.0409,1.0,0.03256,0.06801,0.25732,0.13034,0.05305,-0.06597,0.01428,0.003916,0.00925,0.038184,0.016875,0.005068,-0.015,0.003076
HARS,k562,4.6399,4.0,4.0,0.78234,0.74688,0.6216,73.80264,13.33381,5.535,0.7119,0.2571,3,0.7429,5.6764,435,263,0.1372,0.2881,0.3907,0.4028,0.4235,0.4194,0.4049,0.2571,1.0,-0.06668,-0.0841,-0.07937,0.00662,-0.00097,-0.10274,-0.01358,-0.011001,-0.014264,-0.009292,0.002003,-0.001548,-0.018668,-0.002158
HAUS1,k562,6.662,7.0,7.0,0.93175,0.96827,0.89867,76.181,12.7656,5.9677,1.08085,-0.0809,1,1.0809,2.9157,201,49,-0.1226,-0.0809,-0.0506,-0.0563,-0.0423,-0.0341,-0.0247,-0.0037,1.0,-0.03883,-0.09134,0.19154,-0.02449,0.02009,-0.05379,-0.00682,-0.004292,-0.014523,0.027117,-0.003088,0.001084,-0.013141,-0.001131
HAUS4,k562,6.8636,5.0,5.0,0.87938,0.97238,0.86672,76.08614,13.00127,5.8522,1.0478,-0.0478,3,1.0478,2.5839,153,183,-0.0626,-0.0478,0.0097,0.0176,0.0223,0.0169,0.015,-0.0149,1.0,-0.04466,-0.081,0.12043,-0.01238,0.03124,-0.0608,0.0189,-0.005257,-0.013107,0.015891,-0.001776,0.002971,-0.014097,0.00379
HAUS8,k562,6.7411,4.0,4.0,0.94541,1.01012,0.90213,74.02837,11.67883,6.3387,1.09429,-0.1487,4,1.1487,1.9197,66,114,0.0054,-0.0943,-0.1487,-0.1446,-0.1457,-0.1379,-0.1435,-0.034,1.0,-0.04661,-0.0967,0.10352,-0.00712,-7e-05,-0.04607,-0.03921,-0.006359,-0.014366,0.012401,-0.00207,-0.001387,-0.010676,-0.005392
HDAC3,k562,6.7358,7.0,7.0,1.04064,0.99259,0.98513,75.71149,12.00121,6.3087,1.01876,-0.0687,4,1.0687,2.7281,171,51,-0.0789,-0.0188,-0.0314,-0.0276,-0.0303,-0.027,-0.0526,-0.0687,1.0,0.04112,-0.06364,0.27588,-0.02533,0.00852,-0.07822,-0.14363,0.007042,-0.009967,0.040805,-0.002784,-0.000647,-0.015663,-0.019352
HECTD1,k562,6.5882,4.0,4.0,0.94147,1.00212,0.93301,81.44772,12.69297,6.4168,1.06153,-0.1307,5,1.1307,1.5637,17,121,-0.2876,-0.0615,-0.073,-0.0921,-0.1104,-0.1271,-0.1307,-0.1126,1.0,-0.0114,0.03781,0.38315,0.14221,0.02164,-0.03476,0.03476,-0.001451,0.004767,0.054637,0.019088,0.002145,-0.00977,0.00545
HGS,k562,4.7878,2.0,2.0,0.68537,0.89963,0.63734,73.36652,12.82336,5.7213,0.77115,0.1472,4,0.8528,4.0576,344,96,0.1353,0.2288,0.2593,0.2336,0.2317,0.2339,0.1609,0.1472,1.0,-0.01556,-0.08271,-0.05081,-0.01448,-0.01902,-0.07911,-0.04438,-0.00424,-0.013841,-0.003676,-0.002292,-0.00431,-0.016693,-0.006572
HINFP,k562,4.1599,6.0,6.0,0.88506,0.94235,0.831,73.70378,12.8201,5.7491,0.99947,-0.0458,3,1.0458,3.5766,268,157,-0.0468,0.0005,-0.0034,0.003,-0.0004,0.0095,0.037,-0.0458,1.0,-0.05032,-0.05234,-0.0138,-0.02397,-0.02135,-0.08246,-0.02269,-0.005529,-0.007521,-0.002607,-0.00452,-0.0044,-0.015697,-0.00239
HIST1H2BC,k562,6.8696,4.0,4.0,0.98281,0.99286,0.97077,73.24886,12.41423,5.9004,1.02768,-0.0277,2,1.0277,2.163,89,62,-0.0417,-0.0277,0.0127,0.037,0.0462,0.0341,0.0286,0.1593,1.0,0.07743,-0.01264,0.22684,0.04011,0.00565,-0.06681,-0.10865,0.011965,-0.003268,0.034067,0.004663,-0.000372,-0.014556,-0.015864
HIST1H2BN,k562,6.9845,5.0,5.0,1.03045,0.99996,0.96999,75.94217,11.61499,6.5383,1.07144,-0.1684,5,1.1684,1.6146,27,102,-0.2994,-0.0714,-0.1039,-0.1341,-0.1473,-0.1668,-0.1684,-0.0857,1.0,0.12671,0.07046,0.32484,0.07809,0.05105,-0.01646,-0.07282,0.018787,0.00867,0.048304,0.009328,0.005928,-0.007437,-0.010559
HJURP,k562,6.5515,8.0,8.0,1.05709,0.99149,0.99149,74.79053,12.43973,6.0122,1.15322,-0.2099,4,1.2099,1.5376,16,109,-0.145,-0.1532,-0.1583,-0.1903,-0.2099,-0.193,-0.1636,-0.0358,1.0,-0.11654,-0.16394,0.29419,-0.05063,-0.04244,-0.10332,-0.14446,-0.017301,-0.02465,0.043128,-0.008126,-0.00797,-0.020453,-0.020011
HMGA1,k562,5.9716,7.0,7.0,1.00593,0.99363,0.93109,73.02087,12.57533,5.8067,1.12945,-0.1863,4,1.1863,1.6267,29,107,-0.1592,-0.1294,-0.1452,-0.1576,-0.1668,-0.1863,-0.185,-0.1571,1.0,0.09142,-0.04045,0.21829,0.03892,0.02152,-0.08868,-0.10641,0.014005,-0.007188,0.02926,0.005605,0.001635,-0.017773,-0.014716
HMGCS1,k562,5.618,6.0,6.0,0.84941,0.96751,0.7386,86.31022,12.65374,6.8209,1.12932,-0.1293,3,1.1293,2.5538,128,216,-0.1982,-0.1293,-0.0671,-0.0456,-0.0576,-0.0333,-0.0366,-0.0964,1.0,-0.09062,-0.1471,-0.03324,-0.0112,0.01024,-0.10282,-0.13413,-0.011616,-0.020977,-4.9e-05,-0.002285,0.000452,-0.018648,-0.017949
HNRNPC,k562,4.2696,1.0,1.0,0.75481,0.93699,0.75481,81.39287,11.80861,6.8927,0.85487,0.0999,3,0.9001,4.7733,421,273,0.0501,0.1451,0.1464,0.126,0.1086,0.1616,0.2037,0.0999,1.0,-0.06711,-0.13272,0.0787,-0.06686,0.04342,-0.07982,-0.02166,-0.010225,-0.019733,0.013768,-0.010392,0.005144,-0.016201,-0.002602
HSCB,k562,6.7756,7.0,7.0,0.96803,0.98751,0.88779,76.77358,12.73701,6.0276,1.10826,-0.1595,5,1.1595,2.3539,125,85,-0.1738,-0.1083,-0.033,-0.056,-0.0601,-0.0649,-0.0763,-0.1595,1.0,-0.02743,-0.11078,0.16797,-0.004,0.0069,-0.05439,-0.06739,-0.002681,-0.01632,0.021268,-0.000997,-0.000313,-0.011848,-0.00859
HSD17B12,k562,6.9115,6.0,6.0,0.91403,1.01683,0.89783,77.68279,11.2522,6.9038,1.0546,-0.0546,2,1.0546,3.0919,220,135,-0.1321,-0.0546,-0.033,-0.0017,0.0075,0.0031,0.0121,-0.0438,1.0,0.11636,0.07839,0.31046,0.11895,0.05393,-0.02382,-0.05205,0.017613,0.010137,0.045493,0.016374,0.006401,-0.008071,-0.007466
HSPA9,k562,2.7887,3.0,3.0,0.66291,0.62069,0.50399,77.79909,13.89713,5.5982,0.70412,0.2959,4,0.7041,8.5593,668,385,0.2055,0.2959,0.4384,0.4827,0.4672,0.4407,0.4252,0.3112,1.0,-0.04268,0.01063,0.03988,0.00134,0.01387,-0.00969,-0.28366,-0.007643,-0.001764,0.01075,0.004954,0.001474,-0.005391,-0.039095
IARS,k562,5.0031,4.0,4.0,0.90382,0.87652,0.7297,77.79607,12.57301,6.1875,0.81091,0.1891,3,0.8109,4.2443,392,56,0.1659,0.1891,0.1968,0.2101,0.2462,0.2384,0.2127,0.2068,1.0,-0.04549,-0.05595,0.02855,-0.02025,0.01098,-0.08995,-0.05913,-0.005649,-0.008765,0.004761,-0.002651,0.000362,-0.016367,-0.008022
IFITM2,k562,6.1841,8.0,8.0,1.02295,0.99615,0.99615,71.22355,12.21968,5.8286,1.10628,-0.1238,4,1.1238,1.3303,4,146,-0.1284,-0.1063,-0.1098,-0.1161,-0.1175,-0.1238,-0.1179,-0.0925,1.0,0.08262,0.03025,0.27411,0.04178,-0.01079,-0.042,-0.10278,0.012706,0.003099,0.039517,0.0047,-0.003588,-0.010935,-0.015264
ILF2,k562,6.8698,8.0,8.0,1.03344,0.99104,0.99104,78.53285,11.3946,6.8921,1.01211,-0.0559,1,1.0559,2.9572,235,56,-0.0375,-0.0121,-0.0047,-0.0559,-0.0512,-0.0166,-0.0154,0.0274,1.0,-0.05383,-0.14771,0.23177,-0.02913,-0.00822,-0.09369,-0.10042,-0.007666,-0.022362,0.032511,-0.005839,-0.002686,-0.017755,-0.012564
IMP4,k562,5.5011,3.0,3.0,0.78228,0.83079,0.74618,75.47627,11.17347,6.755,0.89758,0.0944,5,0.9056,4.7239,409,148,0.035,0.1024,0.122,0.1189,0.1186,0.1131,0.1088,0.0944,1.0,-0.01543,-0.04018,0.11932,-0.06146,-0.03416,-0.13069,0.01903,0.000311,-0.00496,0.013209,-0.010872,-0.006077,-0.021931,0.002627
ING3,k562,6.2025,8.0,8.0,1.08343,0.99611,0.99611,71.30228,12.6237,5.6483,1.15851,-0.2179,6,1.2179,2.5669,167,54,-0.1396,-0.1585,-0.16,-0.1741,-0.1829,-0.1966,-0.2179,-0.0392,1.0,-0.04244,-0.12833,0.08879,-0.00717,-0.02831,-0.10882,-0.06591,-0.006008,-0.019321,0.012582,-0.00312,-0.005631,-0.020356,-0.009634
INO80,k562,3.6735,1.0,1.0,0.79562,1.00579,0.79562,78.658,13.01893,6.0418,1.14069,-0.2031,4,1.2031,2.5015,150,143,-0.1693,-0.1407,-0.1557,-0.1701,-0.1696,-0.1727,-0.2031,-0.0592,1.0,0.01916,-0.08302,0.05419,-0.03152,-0.01463,-0.07793,-0.06706,0.003532,-0.013059,0.007592,-0.006218,-0.004502,-0.016524,-0.010243
INO80B,k562,6.2685,1.0,1.0,0.95359,0.99493,0.95359,73.34044,12.9971,5.6428,1.12987,-0.1299,4,1.1299,2.3077,110,115,-0.0595,-0.1299,-0.1142,-0.1146,-0.1069,-0.0959,-0.1017,-0.1221,1.0,-0.06556,-0.10368,0.03039,-0.02103,-0.04429,-0.0889,-0.09249,-0.008853,-0.015759,0.002776,-0.004625,-0.008395,-0.018672,-0.013174
INTS1,k562,6.0523,7.0,7.0,1.01994,1.00295,0.92512,75.3929,12.53255,6.0158,1.03434,-0.0434,3,1.0434,1.6471,41,183,-0.0681,-0.0343,0.0033,0.0112,0.025,0.0231,-0.0141,-0.0434,1.0,-0.05137,-0.12571,0.21444,-0.02315,-0.02332,-0.07953,-0.06568,-0.006481,-0.019695,0.030038,-0.003606,-0.004679,-0.015828,-0.009048
INTS2,k562,5.4724,3.0,3.0,0.57809,0.8079,0.53119,118.27177,13.21518,8.9497,0.56236,0.1747,4,0.8253,8.1405,779,351,0.2784,0.4376,0.3694,0.4251,0.4201,0.418,0.419,0.1747,1.0,0.13361,-0.06508,0.40961,-0.05133,0.00361,0.04805,-0.0477,0.020924,-0.006881,0.051931,-0.008951,-0.000309,0.001508,-0.001851
INTS4,k562,5.3549,2.0,2.0,0.68039,0.87391,0.55372,98.24775,12.37873,7.9368,0.7061,0.2034,4,0.7966,5.3649,571,47,0.1758,0.2939,0.4181,0.4121,0.409,0.4033,0.4042,0.2034,1.0,0.09006,-0.05101,0.19639,-0.07536,0.09668,-0.05967,-0.0472,0.014764,-0.007916,0.026664,-0.012031,0.01321,-0.010363,-0.005785
INTS5,k562,5.033,5.0,3.0,0.70982,0.87705,0.56723,111.40878,13.67724,8.1456,0.61474,0.1918,4,0.8082,6.2316,625,62,0.2532,0.3853,0.4105,0.4236,0.4186,0.4164,0.4087,0.1918,1.0,0.11131,-0.09155,0.45157,-0.00273,-0.01221,-0.01172,-0.01223,0.018535,-0.010997,0.059358,-0.002278,-0.003302,-0.006941,0.001928
INTS8,k562,5.6132,6.0,6.0,0.62179,0.82622,0.49742,111.4755,13.8672,8.0388,0.6151,0.179,3,0.821,6.5001,603,307,0.2923,0.3849,0.3507,0.387,0.3802,0.381,0.386,0.179,1.0,0.13139,-0.06868,0.39661,0.00706,-0.0072,-0.01168,-0.07721,0.022453,-0.007233,0.050785,-0.001791,-0.003024,-0.006724,-0.007102
INTS9,k562,5.3173,4.0,4.0,0.68785,0.92635,0.57498,100.97746,12.62293,7.9995,0.90991,0.0368,3,0.9632,4.8687,461,222,-0.0075,0.0901,0.1705,0.1632,0.19,0.1865,0.2083,0.0368,1.0,0.09268,-0.04342,0.43523,-0.09555,0.07269,-0.08055,-0.06449,0.014789,-0.006961,0.059658,-0.014885,0.009339,-0.015045,-0.006787
IPO11,k562,4.5425,6.0,6.0,0.9058,0.97882,0.86107,71.08156,12.28273,5.7871,0.8845,0.0583,5,0.9417,2.4159,118,65,0.116,0.1155,0.0816,0.0697,0.0673,0.0709,0.1471,0.0583,1.0,-0.07553,-0.14539,0.16214,-0.04188,-0.01192,-0.06638,-0.08732,-0.009263,-0.019852,0.022727,-0.006628,-0.002499,-0.014955,-0.010723
IPO13,k562,4.6542,1.0,1.0,0.83308,0.97697,0.83308,78.27133,13.02025,6.0115,0.81792,0.111,4,0.889,3.991,335,51,0.0595,0.1821,0.129,0.117,0.1281,0.1131,0.1939,0.111,1.0,0.03835,-0.09117,0.10993,-0.02161,0.03466,-0.05187,-0.05789,0.00871,-0.012587,0.015432,-0.003515,0.003949,-0.012391,-0.004928
IPO7,k562,6.6836,8.0,8.0,1.04518,0.99367,0.99367,65.47375,12.37413,5.2912,1.10118,-0.1012,2,1.1012,2.3153,108,71,-0.1159,-0.1012,-0.0314,-0.0458,-0.0477,-0.0446,-0.0386,-0.003,1.0,-0.0526,-0.06655,0.18359,0.01684,-0.03062,-0.07438,-0.02413,-0.007212,-0.011074,0.028564,0.001458,-0.006099,-0.015739,-0.003395
ISCA2,k562,5.0492,6.0,6.0,0.90334,0.98191,0.8561,77.25736,12.47226,6.1943,1.10063,-0.1798,3,1.1798,1.3419,14,222,-0.162,-0.1006,-0.0813,-0.1712,-0.1713,-0.1784,-0.1798,-0.1767,1.0,-0.0173,-0.10817,0.32013,0.05453,-0.02529,-0.07673,-0.14048,-0.004756,-0.018645,0.04728,0.006429,-0.005814,-0.016822,-0.016892
ISG20L2,k562,4.9987,8.0,8.0,0.85275,0.8194,0.8194,67.29115,12.43376,5.412,0.83085,0.1691,4,0.8309,3.7175,297,72,0.0466,0.1691,0.1985,0.1893,0.1777,0.1766,0.1717,0.1776,1.0,-0.02963,-0.04634,0.18946,0.00603,-0.02546,-0.07469,0.02558,-0.004066,-0.007082,0.027506,-0.001483,-0.005431,-0.01575,0.003647
JMJD6,k562,6.9228,5.0,5.0,0.97534,1.0059,0.97437,68.65233,12.39338,5.5394,1.06305,-0.066,2,1.066,1.4291,16,178,-0.1235,-0.0631,-0.0558,-0.0638,-0.0616,-0.066,-0.0655,-0.0638,1.0,0.08049,0.00382,0.1336,0.09012,0.01343,-0.07812,-0.08573,0.011748,-0.000704,0.018079,0.012601,0.000333,-0.0164,-0.012536
KANSL3,k562,6.7707,8.0,8.0,1.13126,0.96299,0.96299,81.06531,10.27845,7.8869,1.04952,-0.0788,3,1.0788,2.8302,176,182,-0.1309,-0.0495,0.1129,0.1203,0.1247,0.1152,0.1075,-0.0788,1.0,-0.05582,-0.10737,0.17306,-0.02082,0.01551,-0.01836,-0.04406,-0.006574,-0.016201,0.02193,-0.003952,0.000665,-0.006417,-0.006113
KARS,k562,5.1332,2.0,2.0,0.8476,0.94269,0.80382,81.91873,13.29204,6.163,1.06429,-0.0643,1,1.0643,3.7916,361,45,-0.109,-0.0643,-0.0466,-0.0268,0.0251,0.0312,0.0134,0.0572,1.0,0.1085,-0.03043,0.07472,0.10875,0.06505,-0.08904,0.06567,0.015954,-0.00603,0.011645,0.01551,0.007481,-0.017733,0.010528
KCTD10,k562,6.2491,8.0,8.0,1.05631,1.00801,1.00801,77.13344,12.29187,6.2752,1.13258,-0.1463,3,1.1463,3.545,325,75,-0.1863,-0.1326,-0.1309,-0.1286,-0.1317,-0.1249,-0.1254,-0.1463,1.0,0.09883,0.08103,0.31205,0.11713,0.06216,-0.03525,0.00805,0.015991,0.011423,0.045975,0.016168,0.007913,-0.009845,0.001164
KIAA1143,k562,6.8697,7.0,7.0,0.98913,1.00783,0.96224,73.28226,11.52927,6.3562,1.24469,-0.2609,1,1.2609,1.3599,11,179,-0.3081,-0.2447,-0.2433,-0.236,-0.2301,-0.2045,-0.192,-0.2609,1.0,0.05093,-0.00232,0.34559,0.04729,-0.00676,-0.04969,-0.11193,0.006669,-0.002448,0.052919,0.005296,-0.002846,-0.012662,-0.01588
